id,sentence,paraphrased_sentence,option1,option2,answer,orig_len,para_len,opt1_len,opt2_len,orig_blank_pos,para_blank_pos,pred,score1,score2,correct
38,"Jean a promis à Benoît de partir, et _ est parti au bout d'une heure.","Après que Jean a promis à Benoît de partir, _ a quitté les lieux une heure plus tard.",Benoît,Jean,2,15,18,1,1,0.5714285714285714,0.5294117647058824,1,-24.594783782958984,-25.12108039855957,0
42,Thomas a conduit Raphaël en voiture parce que _ n'aime pas conduire tout seul.,"Si Thomas a pris le volant pour Raphaël, c’est parce que _ n’apprécie pas de conduire seul.",Raphaël,Thomas,2,14,17,1,1,0.6153846153846154,0.6875,1,-21.942663192749023,-23.904582977294922,0
43,"Benoît a passé son assiette à moitié pleine à Jean, car _ n'avait pas faim.","Comme _ n’avait plus faim, Benoît a tendu son assiette encore à moitié pleine à Jean.",Jean,Benoît,2,15,16,1,1,0.7857142857142857,0.06666666666666667,1,-72.53856658935547,-79.40425872802734,0
55,"François s'est fâché contre Thomas, car le grille-pain que _ lui a acheté ne marche pas.",François s’est mis en colère contre Thomas parce que le grille-pain que _ lui avait offert ne fonctionne pas.,François,Thomas,1,16,19,1,1,0.6,0.6666666666666666,2,-14.552495956420898,-13.904396057128906,0
56,Pierre envie Martin même si _ est bien plus brillant.,"Bien que _ soit nettement plus brillant, Pierre envie toujours Martin.",Pierre,Martin,1,10,11,1,1,0.5555555555555556,0.2,2,-46.30863952636719,-43.201629638671875,0
57,"Simon a expliqué sa théorie à Marc, mais _ ne l'a pas convaincu.","Après l’explication de sa théorie par Simon à Marc, _ n’a pas été convaincu.",Marc,Simon,2,13,14,1,1,0.6666666666666666,0.6923076923076923,1,-14.767650604248047,-16.564416885375977,0
58,Il y a du savon dans le siphon de douche. _ faut le retirer.,Du savon bloque le siphon de la douche ; _ doit être retiré.,le siphon,le savon,2,14,13,2,2,0.7692307692307693,0.75,1,-12.78684139251709,-13.027054786682129,0
71,Marie a pris son violon pour jouer un de ses morceaux favoris. Il possède le _ depuis son enfance.,"Pour interpréter l’un de ses morceaux préférés, Marie a pris son violon ; elle possède le _ depuis son enfance.",violon,morceau,1,19,20,1,1,0.8333333333333334,0.8421052631578947,2,-13.004535675048828,-6.485807418823242,0
88,"Le frère jumeau de Joël arrive toujours à le battre au tennis, même si _ a suivi deux ans de cours en moins.","Au tennis, le frère jumeau de Joël gagne toujours contre lui, bien que _ ait pris deux ans de cours en moins.",le frère de Joël,Joël,1,23,22,4,1,0.6363636363636364,0.6190476190476191,2,-34.260276794433594,-27.920429229736328,0
90,J'ai sorti le portable de mon sac pour que _ soit plus accessible.,"Afin de rendre _ plus facile à atteindre, j’ai sorti le portable de mon sac.",mon sac,le portable,2,13,15,2,2,0.75,0.21428571428571427,1,-48.78199005126953,-52.354026794433594,0
93,"J'ai mis la clé dans la serrure, mais elle était bouchée avec du chewing-gum, je n'ai pas pu extirper la _.","Après avoir inséré la clé dans la serrure bouchée par du chewing-gum, je n’ai pas réussi à retirer la _.",clé,serrure,1,21,20,1,1,,,2,-1.5208040475845337,-1.483786702156067,0
96,Les renards viennent la nuit dans la cour et attaquent les lapins. Les _ sont devenus téméraires.,"La nuit, des renards pénètrent dans la cour pour attaquer les lapins; les _ sont devenus téméraires.",lapins,renards,2,17,17,1,1,0.8125,0.8125,1,-18.764732360839844,-20.119613647460938,0
99,J'ai lâché une aile de papillon sur la table et _ s'est cassée.,"En laissant tomber une aile de papillon sur la table, _ s’est cassée.",la table,l'aile de papillon,2,13,13,2,3,0.8333333333333334,0.8333333333333334,1,-22.84478759765625,-26.503305435180664,0
100,Lindsey aimait lire des romans graphiques mais Natalie aimait lire de la littérature classique. _ a acheté la nouvelle bande dessinée de Frank Miller à la librairie.,"Lindsey aimait lire des romans graphiques, mais Natalie préférait la littérature classique. La nouvelle bande dessinée de Frank Miller à la librairie a été achetée par _.",Lindsey,Natalie,1,27,27,1,1,0.5384615384615384,,2,-1.3783237934112549,-1.3494633436203003,0
101,"Pour faire un glaçage, j’avais besoin de pudding qui se trouvait dans un magasin à 15 minutes, mais du glaçage déjà préparé était dans un magasin à 5 minutes. Le _ était plus proche.","Pour préparer le glaçage, j'avais besoin d'un pudding qui se trouvait dans un magasin à 15 minutes de chez moi, mais le glaçage pré-préparé se trouvait dans un magasin à 5 minutes de chez moi, ce qui fait que l'option la plus proche était _.",pudding,glaçage,2,34,45,1,1,0.9090909090909091,,1,-3.7266714572906494,-4.527393817901611,0
102,Mary pensait que les caniches étaient des chiens cool mais Rachel trouvait les dogues allemands plus cool. _ a acheté un petit panier pour chien pour son animal.,"Mary pensait que les caniches étaient un chien cool, mais Rachel pensait que les grands danois étaient plus cool. Pour leur animal de compagnie, _ a acheté un petit lit pour chien.",Mary,Rachel,1,28,32,1,1,0.6296296296296297,0.7741935483870968,2,-26.212013244628906,-25.555856704711914,0
103,Joel a étudié les lois et a aidé à ouvrir une école maternelle pour Eric. Parce que _ est très doué avec les enfants.,"Joel a fait des recherches sur les lois et a aidé à ouvrir une école maternelle pour Eric, car _ est très doué avec les enfants.",Joel,Eric,2,24,26,1,1,0.7391304347826086,0.76,1,-13.181175231933594,-13.882318496704102,0
104,"Angela pense que son mari pourrait la tromper avec Lindsey, et _ avoue lors du dîner.",Angela pense que son mari la trompe peut-être avec Lindsey. La personne qui avoue lors du dîner est _.,Angela,Lindsey,2,16,19,1,1,0.7333333333333333,,1,-1.0943769216537476,-1.127374291419983,0
105,Jill avait un budget limité donc elle a seulement acheté une nouvelle robe pour la cérémonie et a porté un vieux chapeau. Elle a pensé que  _ serait plus remarqué.,"Jill avait un budget serré et s'est contentée d'acheter une nouvelle robe pour la cérémonie et de porter un vieux chapeau, pensant que l'élément le moins visible serait  _.",la robe,le chapeau,1,30,29,2,2,0.896551724137931,,2,-10.577140808105469,-8.300917625427246,0
106,"Randy a donné son cœur à Brian, et _ leur a bientôt dit qu’ils auraient dû garder leur cœur pour eux.","Randy a donné son cœur à Brian, et bientôt celui qui leur a dit qu'ils auraient dû garder leur cœur pour eux a été _.",Randy,Brian,2,21,25,1,1,0.4,,1,-0.8916693329811096,-1.044816017150879,0
107,"Mary voulait se faire un autre piercing à l’oreille, mais le _ était beaucoup trop petit.","Mary voulait se faire un autre piercing dans l'oreille, mais il était beaucoup trop petit,  _.",l'oreille,le piercing,1,16,16,1,2,0.7333333333333333,,2,-18.395360946655273,-16.308673858642578,0
109,L’adolescent a trouvé que le nouveau chapeau ne remplaçait pas sa chemise cool.  _ était juste cool à porter à l’école.,"L'adolescent a constaté que le nouveau chapeau ne remplaçait pas sa chemise cool. C'était juste cool à porter à l'école,  _.",le chapeau,la chemise,2,21,21,2,2,0.65,,1,-14.483837127685547,-17.818254470825195,0
113,Dieu aimait contrôler le jour et la nuit mais le _ était trop lumineux.,"Dieu aimait contrôler le jour et la nuit, mais il faisait trop clair pendant les _.",jour,nuit,1,14,16,1,1,0.7692307692307693,,2,-10.940742492675781,-2.103853702545166,0
114,"Amy pensait être le miroir de Natalie, mais _ ne pouvait pas être convaincue de voir la ressemblance.","Amy pensait qu'elle était l'image inversée de Natalie, mais celle qui ne pouvait pas être convaincue de la similitude était _.",Amy,Natalie,2,18,21,1,1,0.47058823529411764,,1,-0.7813151478767395,-1.06963050365448,0
116,La feuille récupérée peut facilement se cacher dans l’espace de la porte. _ est large.,"Entre l'espace de la porte, la feuille récupérée peut facilement être cachée en raison de la largeur de  _.",la feuille,l'espace,2,15,19,2,1,0.8571428571428571,,1,-12.786581039428711,-12.924150466918945,0
118,Steven pense qu’on peut acheter le bonheur mais Craig pense le contraire car _ est très matérialiste.,"Steven pense qu'on peut acheter le bonheur, mais Craig pense le contraire, car celui qui est très matérialiste est _.",Steven,Craig,1,17,20,1,1,0.8125,,2,-0.9377374649047852,-0.922953724861145,0
124,Rebecca pensait que les films Disney étaient les meilleurs à regarder mais Samantha préférait les films d’horreur. _ a loué Saw chez Redbox.,"Rebecca pensait que les films de Disney étaient la meilleure chose à regarder, mais Samantha préférait les films d'horreur. C'est ainsi que _ a loué Saw dans Redbox.",Rebecca,Samantha,2,23,28,1,1,0.7727272727272727,0.8148148148148148,1,-40.7813606262207,-41.241146087646484,0
126,Samuel a essayé sans succès de convaincre Brett de sécher l’école parce que _ était un élève absentéiste qui ne suivait pas les règles.,Samuel a essayé en vain de convaincre Brett de sécher l'école parce que l'absentéiste qui ne respectait pas les règles était _.,Samuel,Brett,1,24,22,1,1,0.5652173913043478,,2,-1.8972629308700562,-1.5280696153640747,0
127,"L’administration fiscale a envoyé une lettre à Tim l’informant de l’audit, qui pouvait avoir lieu à la maison ou au bureau. Tim a choisi le cadre confortable de _ .","L'IRS a envoyé à Tim une lettre l'informant de l'audit, qui pouvait avoir lieu à la maison ou au bureau.  Tim a choisi le cadre confortable de _ .",bureau,maison,2,30,29,1,1,0.9655172413793104,0.9642857142857143,1,-5.943902492523193,-6.485011100769043,0
129,"La température en hiver est très différente de celle de l’été, _ est toujours plus basse.","La température en hiver est très différente de celle de l'été, la basse saison étant toujours _.",été,l'hiver,2,16,17,1,1,0.7333333333333333,,1,-1.663118839263916,-1.7586274147033691,0
132,"Victoria était impatiente de conclure la grosse vente avec Sarah, car _ avait l’argent ce jour-là.","Victoria était impatiente de faire la grande vente à Sarah, car celle qui avait l'argent ce jour-là était _.",Victoria,Sarah,2,16,19,1,1,0.7333333333333333,,1,-0.6808906197547913,-0.7829781770706177,0
136,Lawrence aimait regarder des films étrangers avec des sous-titres contrairement à Jason parce que _ critiquait la langue originale du film.,"Lawrence aimait regarder des films étrangers sous-titrés, contrairement à Jason, car la langue originale du film était critiquée par _.",Lawrence,Jason,2,21,20,1,1,0.7,,1,-0.8227102756500244,-0.8832100033760071,0
141,Il semblait plus probable que Brett porte un fedora plutôt que Justin parce que _ ne s’habillait pas souvent avec style.,"Il semblait plus probable que Brett porte un fedora plutôt que Justin, car celui qui ne s'habillait pas souvent de manière élégante était _.",Brett,Justin,2,21,24,1,1,0.7,,1,-0.6096096634864807,-0.7522075772285461,0
142,Mon visage était plus familier au bar qu’à la salle de sport parce que j’allais très rarement  _.,Mon visage était plus familier au bar qu'à la salle de sport car je n'allais que très rarement  _.,au bar,á la salle du sport,2,18,19,2,5,,,1,-7.45899772644043,-21.54890251159668,0
144,Emily a dit que le hijab de Victoria était ridicule et démodé. _ a dit des choses très offensantes.,Emily a déclaré que le hijab de Victoria était ridicule et démodé. Des propos très offensants ont été tenus par _.,Emily,Victoria,1,19,21,1,1,0.6666666666666666,,2,-3.106224298477173,-2.8739452362060547,0
146,On m’a dit que ma vue baissait donc je dois prendre des lunettes ou des lentilles. Je pense que je ne prendrai pas les lentilles puisque les _ semblent moins confortables.,On m'a dit que mes yeux ne fonctionnaient plus et que je devais porter des lunettes ou des lentilles. Je ne pense pas que je prendrai des lentilles. Celles qui semblent moins confortables sont les _.,lunettes,lentilees,2,31,36,1,1,0.9,,1,-1.3708679676055908,-19.5549259185791,0
147,Je me demande toujours pourquoi les gens préfèrent lire dans une bibliothèque plutôt qu’à la maison parce que le manque de personnes  à la _ faciliterait la concentration.,Je me demande toujours pourquoi les gens préfèrent lire dans une bibliothèque plutôt qu'à la maison parce qu'il est plus facile de se concentrer en raison de l'absence de personnes à la _.,bibliothèque,maison,2,28,33,1,1,0.8888888888888888,,1,-0.5734482407569885,-0.7034962177276611,0
149,Le jus de la mangue ne pouvait pas remplir la tasse parce que _ est petit.,Le jus de la mangue n'a pas pu remplir la tasse en raison de la petite taille de _.,mangue,tasse,1,16,19,1,1,0.8666666666666667,,2,-1.4057567119598389,-1.1699457168579102,0
150,Bobby a dû utiliser son stylo pour terminer l’examen plutôt que le crayon parce que _ était plein d’encre.,"Bobby a dû utiliser son stylo pour terminer l'examen plutôt que son crayon, car il y avait beaucoup d'encre dans le _.",stylo,crayon,1,19,22,1,1,0.8333333333333334,,2,-1.0507843494415283,-0.8317142724990845,0
151,Erin a montré à Maria comment utiliser correctement la fourchette et le couteau puisque _ avait fréquenté une école d’étiquette.,"Erin a montré à Maria comment utiliser la fourchette et le couteau de manière appropriée, puisque celle qui a fréquenté l'école d'étiquette était _.",Erin,Maria,1,20,24,1,1,0.7368421052631579,,2,-0.7636580467224121,-0.5781555771827698,0
152,Rebecca a demandé à Kayla d’éteindre les lumières mais _ ne voulait pas aller dormir.,"Rebecca demande à Kayla d'éteindre la lumière, mais c'est _ qui ne veut pas s'endormir.",Rebecca,Kayla,2,15,15,1,1,0.6428571428571429,0.6428571428571429,1,-13.966623306274414,-14.355164527893066,0
154,Jason considère Benjamin et lui comme amis même si _ fait peu d’efforts dans leur relation.,"Jason considère que Benjamin et lui sont amis, même si _ ne fait pas beaucoup d'efforts pour améliorer leur relation.",Jason,Benjamin,2,16,20,1,1,0.6,0.5263157894736842,1,-18.774351119995117,-18.909975051879883,0
155,Matt voulait changer soit la salle de bain non teintée soit la chambre colorée mais la _ était déjà colorée.,"Matt voulait changer soit la salle de bain écrue, soit la chambre colorée, mais celle qui était déjà colorée était la _.",chambre,salle de bain,1,20,22,1,3,0.8421052631578947,,2,-2.792104959487915,-1.2835938930511475,0
157,La neige est tombée tellement fort que Michael a dû déneiger l’allée de Kevin parce que _ avait accepté de s’occuper de ses voisins.,"La neige est tombée en si grande quantité que Michael a dû déneiger l'allée de Kevin, car il existait un accord entre ses voisins et _ pour s'occuper de son allée.",Michael,Kevin,1,24,31,1,1,0.6956521739130435,0.8333333333333334,2,-16.2899169921875,-16.09738540649414,0
161,"Derrick aimait vraiment travailler dans les ressources humaines et William voulait travailler dans la même entreprise, et _ a ensuite accepté un poste.","Derrick aimait beaucoup travailler dans les ressources humaines et William voulait travailler dans la même entreprise, et le poste a ensuite été accepté par _.",Derrick,William,2,23,25,1,1,0.7727272727272727,,1,-0.535603404045105,-0.5422061681747437,0
166,Ben devait vider à la fois l’eau et l’huile dans l’évier mais l'_ était trop fluide.,"Ben a dû vidanger l'eau et l'huile dans l'évier, mais c'est l'_ qui s'est avéré trop liquide.",huile,eau,2,16,17,1,1,,,1,-24.38565444946289,-25.950977325439453,0
167,John a peint le poteau en rouge proche de la couleur du mur et a peint le cadre en blanc et maintenant _ est similaire.,"John a peint le poteau en rouge, proche de la couleur du mur, et a peint le cadre en blanc, ce qui fait que le poteau similaire est maintenant le _.",cadre,champ,2,25,31,1,1,0.9166666666666666,,1,-1.3292752504348755,-3.38339900970459,0
168,"Les cheveux de Ian sont en train d’être coiffés par Craig, donc il est plus probable que _ soit le client.","Les cheveux de Ian sont coiffés par Craig, il est donc plus probable que le client soit _.",Ian,Craig,1,21,18,1,1,0.85,,2,-0.6125632524490356,-0.5847363471984863,0
171,Le match à la télévision était très important pour Ian mais pas pour Dennis parce que _ s’intéressait plutôt à la musique.,"Le match télévisé était très important pour Ian, mais pas pour Dennis, car celui qui s'interesse à la musique était _.",Ian,Dennis,2,22,21,1,1,0.7619047619047619,,1,-0.5142322182655334,-0.584493100643158,0
172,"Lors du bal de rentrée du lycée, Natalie est restée sur la piste pour la danse lente tandis que Maria allait chercher à manger parce que _ avait rompu avec son partenaire.","Lors du bal de fin d'année de leur lycée, Natalie est restée sur la piste pour le slow tandis que Maria a mangé pendant le bal, parce que celle qui avait rompu avec son compagnon était _.",Natalie,Maria,2,32,37,1,1,0.8387096774193549,,1,-0.658608615398407,-0.899086058139801,0
176,"S’abstenir de boire était facile pour Kyle mais pas pour Eric, puisque _ n’a jamais apprécié le goût de l’alcool.","S'abstenir de boire était facile pour Kyle, mais pas pour Eric, car _ n'a jamais apprécié le goût de l'alcool.",Kyle,Eric,1,20,20,1,1,0.631578947368421,0.631578947368421,2,-18.98016357421875,-18.18653106689453,0
177,"Kenneth est accusé d’avoir détruit des cloisons sèches dans la maison de Jeffrey, _ loue la maison.","Kenneth est accusé d'avoir détruit des cloisons sèches dans la maison de Jeffrey, qui est louée par _.",Kenneth,Jeffrey,2,17,18,1,1,0.8125,,1,-0.9585498571395874,-1.7767646312713623,0
183,La montre ne pouvait pas s’ajuster correctement au bras parce qu’elle avait été coupée par une lame. La _ était court.,La montre ne pouvait pas être placée correctement sur le bras parce qu'elle avait été coupée par une lame. L'article court était la _.,montre,lame,1,21,24,1,1,0.9,,2,-3.1209888458251953,-2.336531639099121,0
184,"Chez Jan, elle dépoussiérait la commode plus souvent que le ventilateur parce que le _ était plus facile à atteindre.","Chez Jan, elle époussetait plus souvent la commode que le ventilateur, car il était plus facile d'atteindre le _.",ventilateur,la commode,2,20,19,1,2,0.7368421052631579,,1,-1.7112932205200195,-12.266395568847656,0
186,"Michael a préparé des œufs marinés pour Kenneth, mais _ aimait vraiment les siens et voulait les partager.","Michael a préparé des œufs au vinaigre pour Kenneth, mais la personne qui aimait vraiment les siens et voulait les partager était _.",Michael,Kenneth,2,18,23,1,1,0.5294117647058824,,1,-0.43087467551231384,-0.5586654543876648,0
187,Le chien a couru dans la chambre pendant l’orage tandis que nous sommes restés dans la cuisine parce que la pluie était plus douce dans _ .,"Le chien s'est réfugié dans la chambre à coucher pendant l'orage, tandis que nous sommes restés dans la cuisine parce que la pluie était plus douce dans la _ .",cuisine,chambre,2,27,30,1,1,0.9615384615384616,0.9655172413793104,1,-6.241076946258545,-7.414523124694824,0
190,"Mon employeur offre une prime sous forme de téléphone ou de télévision, mais malheureusement _ est beaucoup trop petit pour être utile.","Mon employeur offre en prime un téléphone ou une télévision, mais malheureusement, ce qui est bien trop petit pour être utile est _.",le téléphone,la télévision,2,22,23,2,2,0.6666666666666666,,1,-5.137454032897949,-5.460443496704102,0
193,Personne n’aurait remarqué la tache sur cette peau parce que la _ est petite.,Personne n'aurait remarqué la tache sur cette peau en raison de la petite taille de la _.,tache,peau,1,14,17,1,1,0.8461538461538461,,2,-1.2083556652069092,-1.1644864082336426,0
194,"Je ne savais pas quel serait mon costume pour Halloween, Peter Pan ou Blanche-Neige. Si je choisis le costume de _  je devrais porter une robe.",Je n'arrivais pas à savoir quel serait mon costume pour Halloween : Peter Pan ou Blanche-Neige. Je devrais porter une robe si je choisissais le costume de _.,Peter Pan,Blanche-Neige,2,26,28,2,1,0.8,,1,-1.1534337997436523,-1.1549485921859741,0
195,"Je ne savais pas quel serait mon costume pour Halloween, Peter Pan ou Blanche-Neige. Si je choisis le costume de _ je devrais me déguiser en garçon.",Je n'arrivais pas à savoir quel serait mon costume pour Halloween : Peter Pan ou Blanche-Neige. Je devrais me transformer en garçon si je choisissais le costume de _.,Peter Pan,Blanche-Neige,1,27,29,2,1,0.7692307692307693,,2,-1.3100051879882812,-1.0805978775024414,0
197,"Christopher se préparait à laver les cheveux de Joel, donc _ a sorti du shampoing près de l’évier et s’est assis sur la chaise.","Christopher s'apprêtait à laver les cheveux de Joël, et c'est _ qui a pris le shampoing près de l'évier et s'est assis sur la chaise.",Christopher,Joel,2,24,25,1,1,0.43478260869565216,0.4166666666666667,1,-41.73717498779297,-41.979881286621094,0
199,"Erin connaissait le cadeau parfait pour la fête prénuptiale, mais Samantha devait faire des recherches, car _ connaissait moins bien la mariée.","Erin connaissait le cadeau parfait pour la fête prénuptiale, mais Samantha devait faire des recherches, car la mariée connaissait à peine _.",Erin,Samantha,2,22,22,1,1,0.7619047619047619,,1,-0.33157098293304443,-0.6066530346870422,0
200,Elle voulait acheter plus de vêtements et a finalement choisi la robe en velours plutôt que la veste en jean parce que _ était plus adapté au quotidien.,"Elle voulait acheter d'autres vêtements et a finalement opté pour la robe en velours au lieu de la veste en jean, car l'article le plus décontracté était le _.",robe,veste,2,28,29,1,1,0.8148148148148148,,1,-1.2304261922836304,-6.889062881469727,0
