id,sentence,paraphrased_sentence,option1,option2,answer,orig_len,para_len,opt1_len,opt2_len,orig_blank_pos,para_blank_pos,pred,score1,score2,correct
23,"La nuit, les renards entrent dans la cour et attaquent les poules. Je devrais tuer les _.","Chaque nuit, des renards pénètrent dans la cour pour s’en prendre aux poules ; il faudrait éliminer les _.",poules,renards,2,17,19,1,1,,,2,-0.5192401029973033,-0.4273407156090668,1
24,Fred regardait la télé quand Georges est parti faire les courses. Une heure après _ s'est levé.,"Tandis que Fred était devant la télévision, Georges est sorti faire des courses ; une heure plus tard, _ s’est finalement levé.",Georges,Fred,2,17,22,1,1,0.875,0.8571428571428571,2,-0.7916568701434881,-0.7228317121625878,1
25,Fred est le seul homme encore vivant à se rappeler de mon arrière grand-père.  _ est un homme remarquable.,"Parmi tous les hommes encore en vie, seul Fred se souvient de mon arrière-grand-père ; _ est vraiment remarquable.",mon arrière grand-père,Fred,2,19,19,3,1,0.7777777777777778,0.8333333333333334,2,-0.7252070251216147,-0.5373435714463994,1
26,"Fred est le seul homme encore vivant à se rappeler de mon père quand il était un enfant. Quand Fred a vu mon père pour la première fois, _ avait 18 ans.","Seul Fred, encore en vie aujourd’hui, se rappelle de mon père enfant ; lors de leur première rencontre entre Fred et mon père, _ avait 18 ans.",Fred,mon père,1,32,27,1,2,0.9032258064516129,0.8846153846153846,2,-0.579221977646537,-0.46652848695363924,0
27,"En juillet, le Kamchatka a déclaré la guerre à Yakoutsk. Comme l'armée de Yakoutsk était bien mieux équipée que celle du Kamchatka, _ ont gagné en quelques semaines.","En juillet, le Kamchatka est entré en guerre contre Yakoutsk ; puisque l’armée de Yakoutsk surpassait largement celle du Kamchatka, _ ont remporté la victoire en quelques semaines.",le Kamchatka,Yakoutsk,2,28,28,2,1,0.8148148148148148,0.7407407407407407,2,-0.6540785955637941,-0.6151388896409038,1
28,"Il y a trop de cerfs dans le parc, et les gardes forestiers ont introduit une petite meute de loups. La population des _ devrait rapidement diminuer.","Face à la surpopulation de cerfs dans le parc, les gardes forestiers ont relâché quelques loups ; la populationm des _ devrait donc baisser rapidement.",cerfs,loups,1,27,25,1,1,0.8846153846153846,0.8333333333333334,2,-0.6589788992871315,-0.6245741494393979,0
29,Les archéologues ont découvert que des hommes préhistoriques vivaient à Laputa il y a 20 000 ans. Les _ cherchaient des indices sur les berges de la rivière.,"Après avoir établi que des hommes préhistoriques occupaient Laputa il y a 20 000 ans, les archéologues expliquaient que les _ fouillaient les berges de la rivière à la recherche d’indices.",archéologues,hommes préhistoriques,1,28,31,1,2,0.6666666666666666,0.6666666666666666,1,-0.8251720972831713,-0.8300673578863401,1
30,La police a arrêté tous les membres d'un gang. _ essayaient de stopper un trafic de drogue dans le quartier.,"Tous les membres d’un gang ont été interpellés par la police ; auparavant, _ tentaient de mettre fin à un trafic de drogue dans le quartier.",le gang,la police,2,20,26,2,2,0.47368421052631576,0.52,1,-1.1964792297933724,-1.4110582865515815,0
31,J'ai mis le gâteau dans le frigo. Il y a beaucoup de sucre dans le _.,"Après avoir placé le gâteau dans le frigo, j’ai remarqué qu’il y avait beaucoup de sucre dans le _.",gâteau,frigo,1,16,19,1,1,,,1,-0.3718923662789166,-0.733936651260592,1
32,"Samuel s'est tordu les deux chevilles et il marche avec des béquilles. D'ici un mois, les _ devraient être guéries.","Après s’être foulé les deux chevilles et devoir marcher avec des béquilles, Samuel espère que d’ici un mois les _ seront rétablies.",béquilles,chevilles,2,20,22,1,1,0.8421052631578947,0.9047619047619048,1,-0.8997979732178768,-1.0123845446491435,0
33,"Les partisans du nouveau projet de loi sont arrivés à la mairie, ils ont été surpris que la salle soit pleine d'opposants. Les _ étaient en minorité.","À la mairie, les partisans du nouveau projet de loi ont découvert une salle remplie d’opposants ; les _ se retrouvaient en minorité.",opposants,partisans,2,27,23,1,1,0.8846153846153846,0.8181818181818182,1,-0.4806646255815719,-0.5110950351870542,0
34,"Tout le monde a aimé les biscuits à l'avoine; seules quelques personnes ont préféré ceux aux pépites de chocolat. La prochaine fois, il faudra faire plus de biscuits _.","Les biscuits à l’avoine ont plu à presque tout le monde, contrairement à ceux aux pépites de chocolat ; la prochaine fois, il faudra préparer davantage de biscuits _.",à l'avoine,au chocolat,1,29,29,2,2,,,1,-0.45352572788907947,-0.534803672482667,1
35,"Je n'ai pas trouvé de cuillère, et j'ai pris un stylo pour remuer mon café. Mauvaise idée: _ s'est retrouvé plein de café.","Faute de cuillère, j’ai utilisé un stylo pour mélanger mon café ; résultat, _ a fini couvert de café.",mon stylo,ma cuillère,1,23,19,2,2,0.7727272727272727,0.7222222222222222,1,-0.8510074959250722,-1.0194810373227243,1
36,Stéphane suit toujours l'exemple de Fred. _ l' admire énormément.,Stéphane prend constamment Fred comme modèle ; _ l’admire profondément.,Stéphane,Fred,1,10,10,1,1,0.6666666666666666,0.7777777777777778,1,-1.2398559560011564,-2.036523336476724,1
37,La table ne passe pas par la porte parce que la _ est trop large.,"Impossible de faire passer la table par la porte, car la _ est trop large.",porte,table,2,15,15,1,1,0.7857142857142857,0.7857142857142857,2,-0.9895157989230938,-0.8391249333508313,1
38,"Jean a promis à Benoît de partir, et _ est parti au bout d'une heure.","Après que Jean a promis à Benoît de partir, _ a quitté les lieux une heure plus tard.",Benoît,Jean,2,15,18,1,1,0.5714285714285714,0.5294117647058824,1,-0.6350957958676468,-0.8887882530974215,0
39,"Claire a frappé à la porte de Sylvie, mais _ n'a pas eu de réponse.","Lorsque Claire a frappé chez Sylvie, _ n’a obtenu aucune réponse.",Claire,Sylvie,1,15,11,1,1,0.6428571428571429,0.6,2,-0.9085569017499272,-0.5418225060517294,0
40,Joël a payé le détective quand _ a reçu le rapport final sur l'affaire.,Le paiement du détective par Joël a eu lieu une fois que _ a reçu le rapport final concernant l’affaire.,le détective,Joël,2,14,20,2,1,0.46153846153846156,0.631578947368421,2,-1.0410086603693676,-0.9648643173388249,1
41,Gérard a appelé le barman. _ a rendu sa pinte vide.,"Une fois le barman appelé par Gérard, _ a rendu sa pinte vide.",Le barman,Gérard,2,11,13,2,1,0.5,0.5833333333333334,1,-1.129142445168997,-1.5405812259253395,0
42,Thomas a conduit Raphaël en voiture parce que _ n'aime pas conduire tout seul.,"Si Thomas a pris le volant pour Raphaël, c’est parce que _ n’apprécie pas de conduire seul.",Raphaël,Thomas,2,14,17,1,1,0.6153846153846154,0.6875,2,-0.6239854440808069,-0.5416268622211646,1
43,"Benoît a passé son assiette à moitié pleine à Jean, car _ n'avait pas faim.","Comme _ n’avait plus faim, Benoît a tendu son assiette encore à moitié pleine à Jean.",Jean,Benoît,2,15,16,1,1,0.7857142857142857,0.06666666666666667,2,-1.363643509302771,-1.2610024454366235,1
44,Benoît a passé la gameboy à Jean. Car ce n'était pas le tour de _.,"Benoît a remis la gameboy à Jean, puisque ce n’était pas le tour de _.",Benoît,Jean,1,15,15,1,1,,,1,-2.077628456565435,-2.2220893245587585,1
45,Thierry ne voulait pas partager ses jouets avec Benoît. _ a pleuré.,"Refusant de partager ses jouets avec Benoît, Thierry a provoqué les larmes de _.",Thierry,Benoît,2,12,14,1,1,0.8181818181818182,,2,-0.6675615720386203,-0.5908541600834724,1
46,Le Dr. Vincenot a informé Michel qu'il avait _ et a évoqué avec lui son traitement à venir.,Le Dr. Vincenot a annoncé à Michel qu’il avait _ puis a discuté avec lui des prochaines étapes du traitement.,un cancer,pris sa retraite,1,18,20,2,3,0.47058823529411764,0.47368421052631576,1,-1.3057458452824773,-1.4164419013051945,1
47,Claire a donné des bonbons à Jeanine parce que _ n'avait pas faim.,"Puisque _ n’avait pas faim, Claire a offert des bonbons à Jeanine.",Jeanine,Claire,2,13,12,1,1,0.75,0.09090909090909091,1,-0.6489689666479881,-1.0635219913343463,0
48,Jérémy a demandé une faveur à Robert mais _ a essuyé un refus.,"C’est Jérémy qui a demandé une faveur à Robert, mais c'est qui _ a essuyé un refus.",Jérémy,Robert,1,13,17,1,1,0.6666666666666666,0.75,1,-1.3830630416875163,-1.393279634244544,1
50,"Joël a vu son frère faire du ski à la télévision hier soir, mais _ ne l'a pas reconnu.","Hier soir, en regardant la télévision, Joël a aperçu son frère en train de skier, cependant _ ne l’a pas reconnu.",le frère de Joël,Joël,2,19,21,4,1,0.7777777777777778,0.8,1,-0.8731561303533714,-0.9177444876590743,0
51,"Les conseillers municipaux ont refusé une autorisation aux manifestants, car les _ craignent la violence.","Les manifestants se sont vu refuser l’autorisation par les conseillers municipaux, car les _ redoutent des violences.",conseillers municipaux,manifestants,1,15,17,2,1,0.7857142857142857,0.8125,1,-0.38281353221742426,-0.491611128434285,1
52,"Alors qu'elles courent à la même vitesse, Sarah a battu Sabine car _ a réussi son départ.","Bien que Sarah et Sabine aient couru à vitesse égale, la victoire est revenue à Sarah parce que _ a pris un meilleur départ.",Sarah,Sabine,1,17,24,1,1,0.75,0.782608695652174,2,-1.533423190441681,-1.296193340572063,0
53,La sculpture est tombée de l'étagère car _ était trop lourde.,"Si la sculpture a chuté de l’étagère, c’est que _ était trop lourde.",la sculpture,l'étagère,1,11,13,2,1,0.7,0.75,1,-0.26803780868596566,-0.289675935668735,1
54,Le dessin de Sam est accroché au dessus de celui de Tina. Les oeuvres mises en valeurs sont placées le plus haut possible. Le dessin de _ est mis en valeur.,"Le dessin de Sam se trouve au-dessus de celui de Tina ; comme les œuvres mises en valeur occupent l’emplacement le plus élevé, le dessin de _ bénéficie de cette mise en avant.",Sam,Tina,1,31,33,1,1,0.8666666666666667,0.8125,2,-0.6938555866658046,-0.5426164554728752,0
55,"François s'est fâché contre Thomas, car le grille-pain que _ lui a acheté ne marche pas.",François s’est mis en colère contre Thomas parce que le grille-pain que _ lui avait offert ne fonctionne pas.,François,Thomas,1,16,19,1,1,0.6,0.6666666666666666,2,-1.0798291695304214,-0.9793719688616693,0
56,Pierre envie Martin même si _ est bien plus brillant.,"Bien que _ soit nettement plus brillant, Pierre envie toujours Martin.",Pierre,Martin,1,10,11,1,1,0.5555555555555556,0.2,1,-4.8435811549425125,-4.9362648969346825,1
57,"Simon a expliqué sa théorie à Marc, mais _ ne l'a pas convaincu.","Après l’explication de sa théorie par Simon à Marc, _ n’a pas été convaincu.",Marc,Simon,2,13,14,1,1,0.6666666666666666,0.6923076923076923,1,-1.59198143409209,-1.8548309534808676,0
58,Il y a du savon dans le siphon de douche. _ faut le retirer.,Du savon bloque le siphon de la douche ; _ doit être retiré.,le siphon,le savon,2,14,13,2,2,0.7692307692307693,0.75,2,-0.9380440677688013,-0.8374412510435961,1
59,"Le rendez-vous n'a commencé qu'à 16:00 et mon train était à 16:30 donc j'étais pressé. Heureusement, _ a été de courte durée.","Comme le rendez-vous n’a débuté qu’à 16h alors que mon train partait à 16h30, j’étais pressé ; heureusement, _ n’a pas duré longtemps.",mon train,le rendez-vous,2,22,23,2,2,0.7619047619047619,0.8181818181818182,2,-0.7327847666597685,-0.689242307520877,1
60,La pluie a commencé à tomber au début d'une séance de yoga en plein air et la _ a continué jusqu'à vingt-deux heures.,"Une séance de yoga en plein air venait de débuter quand il s’est mis à pleuvoir, et la _ a duré jusqu’à vingt-deux heures.",séance,pluie,2,23,24,1,1,0.7727272727272727,0.782608695652174,2,-0.4377487942318326,-0.27639943345767437,1
61,"J'ai pris un vieux chiffon pour nettoyer le couteau, ensuite j'ai mis le _ au linge sale.","Après avoir nettoyé le couteau avec un vieux chiffon, j’ai mis le _ au linge sale.",couteau,chiffon,2,17,16,1,1,0.8125,0.8,1,-0.641013763661425,-0.6540297513685448,0
62,"Anne a demandé à Marie les horaires de fermeture de la bibliothèque, car _ les avait oubliés.","Les horaires de fermeture de la bibliothèque ayant été oubliés par _, Anne les a demandés à Marie.",Marie,Anne,2,17,18,1,1,0.8125,,1,-0.9916280487853907,-1.0838758202603045,0
63,"Je n'ai pas pu mettre la carafe sur l'étagère, parce que _ était trop lourde.","Impossible de poser la carafe sur l’étagère, car _ était trop lourde.",la carafe,l'étagère,1,15,12,2,1,0.7857142857142857,0.7272727272727273,1,-0.1407594127360628,-0.2988590268243319,1
64,Pierre jouait aux cartes avec Adam qui menait au score. Si la chance d'Adam n'avait pas tourné _ aurait perdu.,"Alors que Pierre jouait aux cartes contre Adam, qui était en tête, si la chance d’Adam ne s’était pas inversée, _ aurait perdu.",Adam,Pierre,2,20,23,1,1,0.8947368421052632,0.9090909090909091,2,-1.8490430466862846,-1.4831474547711971,1
65,Un chien s'était assis sur la pelouse mais il s'est rapidement déplacé sous un arbre parce qu'il faisait trop chaud _.,"Un chien se trouvait sur la pelouse avant d’aller sous un arbre, car il faisait trop chaud _.",sous l'arbre,sur la pelouse,2,21,18,2,3,,,2,-0.6041466566926424,-0.5286021713586201,1
66,Anne a accouché d'une fille le mois dernier. _ épanouie.,"Le mois dernier, Anne a donné naissance à une fille ; _ est épanouie.",Anne,la fille d'Anne,1,10,14,1,3,0.8888888888888888,0.8461538461538461,1,-0.6766023462245548,-0.9326930837029673,1
67,Le chien courait après un chat qui a alors grimpé dans un arbre. Le _ est resté en bas toute la nuit.,"Poursuivi par le chien, le chat a grimpé dans un arbre, tandis que le _ est resté en bas toute la nuit.",chat,chien,2,22,22,1,1,0.6666666666666666,0.6666666666666666,1,-0.7753207000293644,-0.9267297811784374,0
68,Jean faisait son jogging dans le parc quand il a vu un homme jongler avec des pastèques. _ était très impressionné.,"En courant dans le parc, Jean a aperçu un homme jonglant avec des pastèques ; _ était très impressionné.",Jean,le jongleur,1,21,19,1,2,0.85,0.8333333333333334,1,-0.7307397712221635,-0.9756796494193916,1
69,Boris a fait un malaise sur le trottoir et Carlo s'est approché pour l'aider. _ était très faible.,"Après que Boris a fait un malaise sur le trottoir et que Carlo s’est approché pour lui porter secours, _ était très faible.",Carlo,Boris,2,18,23,1,1,0.8235294117647058,0.8636363636363636,2,-1.0847081857937155,-1.070629239043358,1
70,Pierre et Marc sont poursuivis pour diffamation. Pierre a écrit dans leur livre plusieurs faux témoignages que Marc a colportés. _ aurait dû être plus honnête.,"Poursuivis pour diffamation, Pierre et Marc sont impliqués : Pierre a rédigé de faux témoignages que Marc a relayés ; _ aurait dû faire preuve de plus d’honnêteté.",Pierre,Marc,1,26,28,1,1,0.8,0.7407407407407407,2,-0.7103744993014061,-0.6752062032529806,0
71,Marie a pris son violon pour jouer un de ses morceaux favoris. Il possède le _ depuis son enfance.,"Pour interpréter l’un de ses morceaux préférés, Marie a pris son violon ; elle possède le _ depuis son enfance.",violon,morceau,1,19,20,1,1,0.8333333333333334,0.8421052631578947,1,-1.137581376549091,-1.4104477087175655,1
72,"Sarah a emprunté un livre à la bibliothèque, elle en a besoin pour un article sur lequel elle travaille. Elle lira _ à la maison.","Ayant besoin d’un livre de la bibliothèque pour rédiger un article, Sarah prévoit de lire _ chez elle.",l'article,le livre,2,25,18,1,2,0.875,0.8823529411764706,1,-1.0086423730417664,-1.0984244467183617,0
73,"Esther pense qu'elle économisera sur les frais de port si elle installe son usine à Toulouse au lieu de Lille. En effet, beaucoup de ses clients habitent à _.","Pour réduire les frais de port, Esther envisage d’implanter son usine à Toulouse plutôt qu’à Lille, car nombre de ses clients vivent à _.",Lille,Toulouse,2,29,24,1,1,,,1,-0.9133056518354957,-0.9999929930628964,0
74,Les scientifiques étudient trois espèces de poissons trouvées récemment dans l'océan indien. Les _ ont commencé il y a deux ans.,Trois espèces de poissons découvertes récemment dans l’océan Indien font l’objet de recherches ; les _ ont débuté il y a deux ans.,scientifiques,poissons,1,21,23,1,1,0.65,0.6818181818181818,1,-0.6991646681714856,-0.8462100654264759,1
75,Denis a dû empêcher Benoît de maltraiter l'oiseau blessé. _ est vraiment compatissant.,"Lorsque Benoît s’en prenait à l’oiseau blessé, Denis est intervenu pour l’arrêter ; _ est vraiment compatissant.",Denis,Benoît,1,13,17,1,1,0.75,0.8125,2,-0.935307356761499,-0.841895302992929,0
76,"Prise en tenaille par la défense, Emma n'a pas pu envoyer la balle à Jeanine parce qu'elle avait vu que _ était démarquée.","Coincée par la défense, Emma a renoncé à passer la balle à Jeanine après avoir constaté que _ était démarquée.",Jeanine,Emma,1,23,20,1,1,0.9090909090909091,0.8947368421052632,1,-1.0309565876137448,-1.3068800339740454,1
77,"Le scooter a dépassé le bus scolaire, car le _ roulait trop vite.","Le bus scolaire s’est fait dépasser par le scooter, puisque le _ roulait à une vitesse excessive.",scooter,bus scolaire,1,13,17,1,2,0.75,0.6875,2,-0.5472717325954529,-0.3590484208516067,0
78,Marc a dit que son adversaire Frank méritait largement sa victoire. _ fut flatté.,"Après que Marc a reconnu que Frank méritait pleinement sa victoire, _ en a été flatté.",Marc,Frank,2,14,16,1,1,0.8461538461538461,0.7333333333333333,1,-2.1360994916220077,-2.28582953880541,0
79,L'éponge de Paul va abîmer la carafe : _ est en fer.,"La carafe risque d’être endommagée par l’éponge de Paul, car _ est en fer.",la carafe,l'éponge,2,12,14,2,1,0.7272727272727273,0.7692307692307693,1,-1.8334105136094703,-1.8968102589424234,0
80,Jean n'a pas pu voir la scène : Benoît était devant lui et _ est plus petit.,"La vue de Jean était bloquée, puisque Benoît se tenait devant lui et que _ est plus petit.",Benoît,Jean,2,17,18,1,1,0.8125,0.8235294117647058,2,-1.4695838156894752,-1.468878026028423,1
81,Anna a mieux réussi l'examen que son amie Lucy car _ avait beaucoup révisé.,"À l’examen, Anna a obtenu de meilleurs résultats que Lucy, parce que _ avait énormément étudie.",Anna,Lucy,1,14,16,1,1,0.7692307692307693,0.8,1,-2.1533588239224626,-2.431624195689801,1
82,Les pompiers sont arrivés avant les policiers alors que les _ venaient de plus loin.,"Bien que les _ soient partis de plus loin, les pompiers sont arrivés avant les policiers.",pompiers,policiers,1,15,16,1,1,0.7142857142857143,0.2,1,-0.2716331030131273,-0.2865018867482182,1
83,"Jérémy s'est emporté contre Kevin, car _ était très contrarié.","Jérémy s’est fâché contre Kevin, car _ était très contrarié.",Kevin,Jérémy,2,10,10,1,1,0.6666666666666666,0.6666666666666666,2,-1.1189627974343144,-1.0528054001879354,1
84,"Le sac de pommes de terre est au-dessus du sac de farine, donc il faudra déplacer le sac de _ en premier.","Comme le sac de pommes de terre est posé au-dessus du sac de farine, le sac de _ devra être déplacé en premier.",farine,pommes de terre,2,22,23,1,3,0.9047619047619048,0.7727272727272727,2,-0.40836142375968243,-0.4022095086693298,1
85,J'ai étalé la nappe sur la table pour montrer la _.,"Afin de mettre en valeur la _, j’ai étendu la nappe sur la table.",table,nappe,2,11,14,1,1,,,2,-1.1489426444339401,-0.7185007825286852,1
86,Sylvie est au courant de tous les problèmes personnels de Marie car _ est curieuse.,"Si Sylvie connaît tous les problèmes personnels de Marie, c’est parce que _ est curieuse.",Marie,Sylvie,2,15,15,1,1,0.8571428571428571,0.8571428571428571,2,-1.1726070263263721,-0.9794815786081017,1
87,Sandrine a appris que le fils d'Anne avait eu un accident car _ l'a prévenue.,Sandrine a été informée de l’accident du fils d’Anne parce que _ l’a prévenue.,Anne,Sandrine,1,15,14,1,1,0.8571428571428571,0.8461538461538461,2,-0.9869331172306809,-0.6424567946208602,0
88,"Le frère jumeau de Joël arrive toujours à le battre au tennis, même si _ a suivi deux ans de cours en moins.","Au tennis, le frère jumeau de Joël gagne toujours contre lui, bien que _ ait pris deux ans de cours en moins.",le frère de Joël,Joël,1,23,22,4,1,0.6363636363636364,0.6190476190476191,1,-1.3127157867702683,-1.3945421955082566,1
89,Le tableau dans le salon de Mark représente un arbre. _ est placé à droite de la bibliothèque.,"Dans le salon de Mark, un tableau représentant un arbre est accroché ; _ se trouve à droite de la bibliothèque.",le tableau,l'arbre,1,18,21,2,1,0.5882352941176471,0.65,2,-2.347570459726161,-2.1020937732967506,0
90,J'ai sorti le portable de mon sac pour que _ soit plus accessible.,"Afin de rendre _ plus facile à atteindre, j’ai sorti le portable de mon sac.",mon sac,le portable,2,13,15,2,2,0.75,0.21428571428571427,2,-1.3076658761539661,-0.9300806554349359,1
91,"Je suis sûre que ce monument est dans mon guide, le _ est incontournable.","Ce monument doit figurer dans mon guide, car le _ est incontournable.",guide,monument,2,14,12,1,1,0.8461538461538461,0.8181818181818182,2,-2.4608062382253326,-2.019621290807503,1
92,La chatte attendait la souris à côté du trou. La _ était très impatiente.,"Près du trou, la chatte guettait la souris ; la _ était très impatiente.",chatte,souris,1,14,14,1,1,0.7692307692307693,0.7692307692307693,1,-0.5953574443986078,-0.666922502436302,1
93,"J'ai mis la clé dans la serrure, mais elle était bouchée avec du chewing-gum, je n'ai pas pu extirper la _.","Après avoir inséré la clé dans la serrure bouchée par du chewing-gum, je n’ai pas réussi à retirer la _.",clé,serrure,1,21,20,1,1,,,1,-0.37056356849387995,-0.3814321708049099,1
94,Le braqueur est entré dans la banque et a poignardé un des guichetiers. Le _ a été condamné presque immédiatement.,"Après être entré dans la banque et avoir poignardé un guichetier, le _ a été condamné presque aussitôt.",braqueur,guichetier,1,20,18,1,1,0.7368421052631579,0.7058823529411765,1,-0.7082014296527521,-0.8124459300008973,1
95,Samuel et Amélie sont passionnément amoureux mais les parents d'Amélie sont contre cette relation car _ sont jeunes.,Les parents d’Amélie s’opposent à la relation entre Samuel et Amélie parce que _ sont trop jeunes.,Samuel et Amélie,les parents d'Amélie,1,18,17,3,3,0.8823529411764706,0.8125,1,-0.5941301523675899,-0.7694652043607277,1
96,Les renards viennent la nuit dans la cour et attaquent les lapins. Les _ sont devenus téméraires.,"La nuit, des renards pénètrent dans la cour pour attaquer les lapins; les _ sont devenus téméraires.",lapins,renards,2,17,17,1,1,0.8125,0.8125,2,-0.5712655467616666,-0.48499254345219456,1
